GO:0000006	0.0016053650167092944
GO:0000007	0.0016053650167092944
GO:0000009	0.0007069397362960775
GO:0000010	0.0003467254746761179
GO:0000014	0.0012358375779399392
GO:0000016	0.0005211926806774505
GO:0000026	0.0007069397362960775
GO:0000030	0.0004569952833843275
GO:0000031	0.0001232958039382695
GO:0000033	0.0007069397362960775
GO:0000034	0.0008062149641773274
GO:0000035	5.996153699279657e-06
GO:0000036	0.001199950620887499
GO:0000048	0.0006397457340362373
GO:0000049	0.00023929939946630582
GO:0000062	0.0018464501433061078
GO:0000064	0.0017226871659142835
GO:0000095	0.0010331483390714036
GO:0000099	0.0016092189145713069
GO:0000100	0.0007351231330842343
GO:0000102	0.004540242495233464
GO:0000104	0.00038875984564691623
GO:0000107	0.0005149005109077161
GO:0000121	0.0005556505509305519
GO:0000140	0.000555324123259754
GO:0000146	0.000783002562770121
GO:0000149	2.1664340926905706e-05
GO:0000150	0.00021519058459949826
GO:0000155	0.0016978212270146247
GO:0000156	9.516839778959855e-05
GO:0000166	0.0002478756858014954
GO:0000170	0.00016663707357025422
GO:0000171	0.0007598061845047325
GO:0000175	0.0019047684543590016
GO:0000179	0.0020476503972530293
GO:0000182	0.0005602777297234336
GO:0000210	0.000744840962212483
GO:0000213	0.0021921936982228205
GO:0000215	0.00070635673743124
GO:0000217	0.00022311449253988475
GO:0000224	0.0005277858007809048
GO:0000225	0.000761834671542837
GO:0000227	0.002481490850285739
GO:0000234	0.0008541518108190907
GO:0000246	0.0006443143280539582
GO:0000247	0.0007348903133836474
GO:0000248	0.0010246458839905407
GO:0000249	0.0010246458839905407
GO:0000250	0.0008644194319000951
GO:0000252	0.000555324123259754
GO:0000253	0.000555324123259754
GO:0000254	0.000785669266359685
GO:0000257	0.0006970457090126886
GO:0000268	0.0005528375770706976
GO:0000269	0.0014052615526160882
GO:0000277	0.0015870104341685382
GO:0000285	0.0007607190292137201
GO:0000286	0.000432477108631822
GO:0000287	0.00015791598615995563
GO:0000293	0.0007362496588931724
GO:0000295	0.0012547007653892826
GO:0000297	0.0010666494245466685
GO:0000298	0.0004726296440415356
GO:0000309	0.0006775240057216986
GO:0000310	0.0008710095475941258
GO:0000319	0.0010375115892059584
GO:0000332	0.001641025742116819
GO:0000334	0.0008798032158708307
GO:0000339	0.00023929939946630582
GO:0000340	0.0005071503024382503
GO:0000341	0.0005071503024382503
GO:0000342	0.0005071503024382503
GO:0000384	0.00019220629851571868
GO:0000386	0.00019220629851571868
GO:0000400	0.00048180691557332244
GO:0000401	0.000756394920756578
GO:0000402	0.000756394920756578
GO:0000403	0.00048180691557332244
GO:0000404	0.0011877776077320937
GO:0000405	0.00048180691557332244
GO:0000406	0.00048180691557332244
GO:0000497	0.00022311449253988475
GO:0000700	0.0010244169669160173
GO:0000701	0.0013533523264347086
GO:0000702	0.0010244169669160173
GO:0000703	0.0013446043563130213
GO:0000704	0.0010244169669160173
GO:0000721	0.000555324123259754
GO:0000772	0.0001143183739528828
GO:0000773	0.0008541518108190907
GO:0000774	0.001104935235403417
GO:0000810	0.0004726296440415356
GO:0000822	0.0004943374888377157
GO:0000823	0.0008063184134274687
GO:0000824	0.0008422400607168744
GO:0000825	0.0008422400607168744
GO:0000827	0.0005999977316139957
GO:0000828	0.0005999977316139957
GO:0000829	0.0005999977316139957
GO:0000830	0.0009201851210109997
GO:0000831	0.0009201851210109997
GO:0000832	0.0009201851210109997
GO:0000833	0.0009561067683004056
GO:0000834	0.0009561067683004056
GO:0000900	0.0007894679521961914
GO:0000901	0.0008272866828093538
GO:0000906	0.0003467254746761179
GO:0000907	0.0007888403318966215
GO:0000908	0.0007888403318966215
GO:0000976	0.0007886343248937414
GO:0000977	0.0010291738469466103
GO:0000978	0.001286117656006726
GO:0000979	0.001612672203366655
GO:0000980	0.001538957678885447
GO:0000981	0.00017534698993688512
GO:0000984	0.0009078520368071177
GO:0000985	0.001369683177070965
GO:0000986	0.0010431286297110356
GO:0000987	0.0009078520368071177
GO:0000992	0.001197129272672599
GO:0000993	0.0010079786403655378
GO:0000994	0.0005584153530567207
GO:0000995	0.0003518232277065801
GO:0001000	0.0005584153530567207
GO:0001001	0.00032522812861237563
GO:0001002	0.0024594531232145843
GO:0001003	0.0018462520215882946
GO:0001004	0.0005357500423760716
GO:0001006	0.0018462520215882946
GO:0001010	0.0004658341341793085
GO:0001012	0.0004514710877101925
GO:0001013	0.0004514710877101925
GO:0001016	0.0004514710877101925
GO:0001017	0.0004514710877101925
GO:0001018	0.0004514710877101925
GO:0001019	0.0004514710877101925
GO:0001025	0.0003867696563121385
GO:0001030	0.0016911126623855132
GO:0001031	0.0007407483235756741
GO:0001032	0.0007407483235756741
GO:0001037	0.0007407483235756741
GO:0001039	0.0015260646321912908
GO:0001042	0.0005584153530567207
GO:0001046	0.0011347532955409197
GO:0001047	0.0004514710877101925
GO:0001048	0.0005584153530567207
GO:0001049	0.0005584153530567207
GO:0001050	0.00032522812861237563
GO:0001051	0.00032522812861237563
GO:0001052	0.0005584153530567207
GO:0001054	0.0012769515824952644
GO:0001055	0.0012769515824952644
GO:0001056	0.0012769515824952644
GO:0001057	0.0012769515824952644
GO:0001058	0.0012769515824952644
GO:0001061	0.0012769515824952644
GO:0001062	0.0012769515824952642
GO:0001063	0.0012769515824952642
GO:0001064	0.0012769515824952644
GO:0001065	0.0012769515824952642
GO:0001066	0.0012769515824952642
GO:0001067	0.0001468105326822572
GO:0001068	0.0007095662620235845
GO:0001069	0.00035345722533717465
GO:0001070	8.397232473463572e-05
GO:0001072	8.397232473463572e-05
GO:0001073	8.397232473463572e-05
GO:0001085	0.0001500160352904623
GO:0001091	0.0008363329436209555
GO:0001092	0.0012102058258937386
GO:0001093	0.001102172978682523
GO:0001094	0.0012102058258937386
GO:0001095	0.0012102058258937386
GO:0001096	0.0012102058258937386
GO:0001097	0.0012102058258937386
GO:0001098	2.1664340926905706e-05
GO:0001099	0.0002464459845813142
GO:0001102	0.0006744916041948764
GO:0001103	0.0006825616900613966
GO:0001108	0.0002464459845813142
GO:0001134	0.00023398836002509803
GO:0001135	0.0005357500423760716
GO:0001139	0.0012486558661697642
GO:0001145	0.0016200701101799372
GO:0001147	0.0012639610734935273
GO:0001148	0.0016200701101799372
GO:0001150	0.0012959686525897574
GO:0001154	0.0007269831108487305
GO:0001155	0.0007269831108487305
GO:0001156	0.0007269831108487305
GO:0001158	0.001099712659019627
GO:0001160	0.0004514710877101925
GO:0001161	0.00072368240588114
GO:0001162	0.001695263699444702
GO:0001163	0.0007532327700611661
GO:0001164	0.0019732065417729125
GO:0001165	0.001646651994412983
GO:0001166	0.0018994920172917045
GO:0001179	0.0003867696563121385
GO:0001181	0.0003518232277065801
